Start,DoS,Path,Msg
/wiki/Museo_de_Flash,15,"['https://es.wikipedia.org/wiki/Museo_de_Flash', 'https://es.wikipedia.org/wiki/Museo', 'https://es.wikipedia.org/wiki/%C3%81nimo_de_lucro', 'https://es.wikipedia.org/wiki/Acto_de_comercio', 'https://es.wikipedia.org/wiki/Derecho', 'https://es.wikipedia.org/wiki/Justicia', 'https://es.wikipedia.org/wiki/Diccionario_de_la_lengua_espa%C3%B1ola', 'https://es.wikipedia.org/wiki/Diccionario', 'https://es.wikipedia.org/wiki/Significado', 'https://es.wikipedia.org/wiki/Ling%C3%BC%C3%ADstica', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 10).
/wiki/Mateo_de_Arana,-1,"['https://es.wikipedia.org/wiki/Mateo_de_Arana', 'https://es.wikipedia.org/wiki/Arquitecto', 'https://es.wikipedia.org/wiki/BIM', 'https://es.wikipedia.org/wiki/Gesti%C3%B3n_de_datos', 'https://es.wikipedia.org/wiki/Dato', 'https://es.wikipedia.org/wiki/C%C3%B3digo_(comunicaci%C3%B3n)', 'https://es.wikipedia.org/wiki/Comunicaci%C3%B3n']",NOK - short path at /wiki/Comunicaci%C3%B3n (last idx: 6).
/wiki/Mariano_Donda,7,"['https://es.wikipedia.org/wiki/Mariano_Donda', 'https://es.wikipedia.org/wiki/Futbolista', 'https://es.wikipedia.org/wiki/Atleta', 'https://es.wikipedia.org/wiki/Juegos_Ol%C3%ADmpicos', 'https://es.wikipedia.org/wiki/Deporte']",OK - short path at /wiki/Deporte (last idx: 4).
/wiki/Bi_Kun,18,"['https://es.wikipedia.org/wiki/Bi_Kun', 'https://es.wikipedia.org/wiki/Rep%C3%BAblica_Popular_China']",OK - short path at /wiki/Rep%C3%BAblica_Popular_China (last idx: 1).
/wiki/Diana_Isabel_Pineda_Zuleta,16,"['https://es.wikipedia.org/wiki/Diana_Isabel_Pineda_Zuleta', 'https://es.wikipedia.org/wiki/Colombia', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 2).
/wiki/Sivasspor,-1,"['https://es.wikipedia.org/wiki/Sivasspor', 'https://es.wikipedia.org/wiki/F%C3%BAtbol']",NOK - short path at /wiki/F%C3%BAtbol (last idx: 1).
/wiki/L%C3%A1piz,-1,"['https://es.wikipedia.org/wiki/L%C3%A1piz', 'https://es.wikipedia.org/wiki/Dibujo', 'https://es.wikipedia.org/wiki/Arte', 'https://es.wikipedia.org/wiki/Est%C3%A9tica', 'https://es.wikipedia.org/wiki/Filosof%C3%ADa', 'https://es.wikipedia.org/wiki/Disciplina_acad%C3%A9mica', 'https://es.wikipedia.org/wiki/Conocimiento']",NOK - short path at /wiki/Conocimiento (last idx: 6).
/wiki/Agust%C3%ADn_Martegani,7,"['https://es.wikipedia.org/wiki/Agust%C3%ADn_Martegani', 'https://es.wikipedia.org/wiki/Futbolista']",OK - short path at /wiki/Futbolista (last idx: 1).
/wiki/Jaula_de_bateo,5,"['https://es.wikipedia.org/wiki/Jaula_de_bateo', 'https://es.wikipedia.org/wiki/B%C3%A9isbol', 'https://es.wikipedia.org/wiki/Deporte']",OK - short path at /wiki/Deporte (last idx: 2).
/wiki/Fascismo_en_Am%C3%A9rica,12,"['https://es.wikipedia.org/wiki/Fascismo_en_Am%C3%A9rica', 'https://es.wikipedia.org/wiki/Wikipedia', 'https://es.wikipedia.org/wiki/Enciclopedia', 'https://es.wikipedia.org/wiki/Obra_de_referencia', 'https://es.wikipedia.org/wiki/Internet', 'https://es.wikipedia.org/wiki/Nodo_(inform%C3%A1tica)', 'https://es.wikipedia.org/wiki/Inform%C3%A1tica', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 7).
/wiki/%C3%81rbol_de_navidad_de_aluminio,13,"['https://es.wikipedia.org/wiki/%C3%81rbol_de_navidad_de_aluminio', 'https://es.wikipedia.org/wiki/%C3%81rbol_de_Navidad', 'https://es.wikipedia.org/wiki/Navidad', 'https://es.wikipedia.org/wiki/Cristianismo', 'https://es.wikipedia.org/wiki/Religi%C3%B3n', 'https://es.wikipedia.org/wiki/Cultura', 'https://es.wikipedia.org/wiki/Polisemia', 'https://es.wikipedia.org/wiki/Ling%C3%BC%C3%ADstica']",OK - short path at /wiki/Ling%C3%BC%C3%ADstica (last idx: 7).
/wiki/Chinpokomon,-1,"['https://es.wikipedia.org/wiki/Chinpokomon', 'https://es.wikipedia.org/wiki/Serie_animada', 'https://es.wikipedia.org/wiki/Animaci%C3%B3n', 'https://es.wikipedia.org/wiki/Animador', 'https://es.wikipedia.org/wiki/Artes_visuales', 'https://es.wikipedia.org/wiki/Artes_pl%C3%A1sticas', 'https://es.wikipedia.org/wiki/Arte']",NOK - short path at /wiki/Arte (last idx: 6).
/wiki/Eucharius_R%C3%B6sslin_der_%C3%84ltere,-1,"['https://es.wikipedia.org/wiki/Eucharius_R%C3%B6sslin_der_%C3%84ltere', 'https://es.wikipedia.org/wiki/M%C3%A9dico', 'https://es.wikipedia.org/wiki/Medicina', 'https://es.wikipedia.org/wiki/Ciencia_de_la_salud', 'https://es.wikipedia.org/wiki/Ciencias_aplicadas', 'https://es.wikipedia.org/wiki/Conocimiento_cient%C3%ADfico', 'https://es.wikipedia.org/wiki/Hecho_cient%C3%ADfico', 'https://es.wikipedia.org/wiki/Hecho_(filosof%C3%ADa)']",NOK - short path at /wiki/Hecho_(filosof%C3%ADa) (last idx: 7).
/wiki/Jaime_Beltr%C3%A1n_del_R%C3%ADo,22,"['https://es.wikipedia.org/wiki/Jaime_Beltr%C3%A1n_del_R%C3%ADo', 'https://es.wikipedia.org/wiki/Delicias_(municipio)', 'https://es.wikipedia.org/wiki/Anexo:Municipios_de_Chihuahua', 'https://es.wikipedia.org/wiki/Chihuahua', 'https://es.wikipedia.org/wiki/Organizaci%C3%B3n_territorial_de_M%C3%A9xico', 'https://es.wikipedia.org/wiki/M%C3%A9xico', 'https://es.wikipedia.org/wiki/Pa%C3%ADs_soberano', 'https://es.wikipedia.org/wiki/Derecho_internacional']",OK - short path at /wiki/Derecho_internacional (last idx: 7).
/wiki/Sergio_VI_de_N%C3%A1poles,16,"['https://es.wikipedia.org/wiki/Sergio_VI_de_N%C3%A1poles', 'https://es.wikipedia.org/wiki/Ducado_de_N%C3%A1poles', 'https://es.wikipedia.org/wiki/Alta_Edad_Media', 'https://es.wikipedia.org/wiki/Historia_de_Europa', 'https://es.wikipedia.org/wiki/Continente_europeo', 'https://es.wikipedia.org/wiki/Continente']",OK - short path at /wiki/Continente (last idx: 5).
/wiki/Bruno_S%C3%A1nchez-Andrade_Nu%C3%B1o,10,"['https://es.wikipedia.org/wiki/Bruno_S%C3%A1nchez-Andrade_Nu%C3%B1o', 'https://es.wikipedia.org/wiki/Banco_Mundial', 'https://es.wikipedia.org/wiki/Pobreza', 'https://es.wikipedia.org/wiki/Alimentaci%C3%B3n', 'https://es.wikipedia.org/wiki/Alimento', 'https://es.wikipedia.org/wiki/Ser_vivo', 'https://es.wikipedia.org/wiki/Sistema']",OK - short path at /wiki/Sistema (last idx: 6).
/wiki/Kalanchoe_robusta,8,"['https://es.wikipedia.org/wiki/Kalanchoe_robusta', 'https://es.wikipedia.org/wiki/Especie', 'https://es.wikipedia.org/wiki/Taxonom%C3%ADa', 'https://es.wikipedia.org/wiki/Ser_vivo']",OK - short path at /wiki/Ser_vivo (last idx: 3).
/wiki/Mehdi_Belhadj,18,"['https://es.wikipedia.org/wiki/Mehdi_Belhadj', 'https://es.wikipedia.org/wiki/Francia', 'https://es.wikipedia.org/wiki/Estado_soberano']",OK - short path at /wiki/Estado_soberano (last idx: 2).
/wiki/Selecci%C3%B3n_masculina_de_rugby_7_de_Ecuador,18,"['https://es.wikipedia.org/wiki/Selecci%C3%B3n_masculina_de_rugby_7_de_Ecuador', 'https://es.wikipedia.org/wiki/Ecuador', 'https://es.wikipedia.org/wiki/Estado_soberano']",OK - short path at /wiki/Estado_soberano (last idx: 2).
/wiki/Gateway_Casinos,16,"['https://es.wikipedia.org/wiki/Gateway_Casinos', 'https://es.wikipedia.org/wiki/Canad%C3%A1', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 2).
/wiki/Anexo:Festivales_a%C3%A9reos,18,"['https://es.wikipedia.org/wiki/Anexo:Festivales_a%C3%A9reos', 'https://es.wikipedia.org/wiki/El_Salvador', 'https://es.wikipedia.org/wiki/Pa%C3%ADs_soberano']",OK - short path at /wiki/Pa%C3%ADs_soberano (last idx: 2).
/wiki/Lapidarium,-1,"['https://es.wikipedia.org/wiki/Lapidarium', 'https://es.wikipedia.org/wiki/Arqueol%C3%B3gico', 'https://es.wikipedia.org/wiki/Arqueolog%C3%ADa_subacu%C3%A1tica', 'https://es.wikipedia.org/wiki/Arqueolog%C3%ADa']",NOK - looped at /wiki/Arqueolog%C3%ADa_subacu%C3%A1tica (link idx: 2; last idx: 3)
/wiki/Jacques_Zegers,-1,"['https://es.wikipedia.org/wiki/Jacques_Zegers', 'https://es.wikipedia.org/wiki/Cantante', 'https://es.wikipedia.org/wiki/Artista', 'https://es.wikipedia.org/wiki/Arte']",NOK - short path at /wiki/Arte (last idx: 3).
/wiki/Conty,20,"['https://es.wikipedia.org/wiki/Conty', 'https://es.wikipedia.org/wiki/Comuna_francesa', 'https://es.wikipedia.org/wiki/Colectividad_territorial', 'https://es.wikipedia.org/wiki/Francia']",OK - short path at /wiki/Francia (last idx: 3).
/wiki/Froidestr%C3%A9es,20,"['https://es.wikipedia.org/wiki/Froidestr%C3%A9es', 'https://es.wikipedia.org/wiki/Comuna_francesa']",OK - short path at /wiki/Comuna_francesa (last idx: 1).
/wiki/Factores_pr%C3%B3ximos,-1,"['https://es.wikipedia.org/wiki/Factores_pr%C3%B3ximos', 'https://es.wikipedia.org/wiki/Econom%C3%ADa', 'https://es.wikipedia.org/wiki/Producci%C3%B3n_(econom%C3%ADa)']",NOK - looped at /wiki/Econom%C3%ADa (link idx: 1; last idx: 2)
/wiki/Anton_Eleutherius_Sauter,9,"['https://es.wikipedia.org/wiki/Anton_Eleutherius_Sauter', 'https://es.wikipedia.org/wiki/Bot%C3%A1nico', 'https://es.wikipedia.org/wiki/Biolog%C3%ADa', 'https://es.wikipedia.org/wiki/Ciencia_natural', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 4).
/wiki/Modos_de_la_c%C3%A1mara_digital,14,"['https://es.wikipedia.org/wiki/Modos_de_la_c%C3%A1mara_digital', 'https://es.wikipedia.org/wiki/C%C3%A1mara_digital', 'https://es.wikipedia.org/wiki/C%C3%A1mara_fotogr%C3%A1fica', 'https://es.wikipedia.org/wiki/Imagen', 'https://es.wikipedia.org/wiki/Vista']",OK - short path at /wiki/Vista (last idx: 4).
/wiki/Tres_Bocas_1.%C2%AA_Secci%C3%B3n,15,"['https://es.wikipedia.org/wiki/Tres_Bocas_1.%C2%AA_Secci%C3%B3n', 'https://es.wikipedia.org/wiki/Localidad']",OK - short path at /wiki/Localidad (last idx: 1).
/wiki/Acrolepiopsis,8,"['https://es.wikipedia.org/wiki/Acrolepiopsis', 'https://es.wikipedia.org/wiki/Genus', 'https://es.wikipedia.org/wiki/Taxonom%C3%ADa']",OK - short path at /wiki/Taxonom%C3%ADa (last idx: 2).
/wiki/Anexo:Personajes_de_The_Last_of_Us,17,"['https://es.wikipedia.org/wiki/Anexo:Personajes_de_The_Last_of_Us', 'https://es.wikipedia.org/wiki/Troy_Baker', 'https://es.wikipedia.org/wiki/Actor']",OK - short path at /wiki/Actor (last idx: 2).
/wiki/Rudolf_Kaempfe,-1,"['https://es.wikipedia.org/wiki/Rudolf_Kaempfe', 'https://es.wikipedia.org/wiki/II_Guerra_Mundial', 'https://es.wikipedia.org/wiki/Teatro_europeo_en_la_Segunda_Guerra_Mundial', 'https://es.wikipedia.org/wiki/Segunda_Guerra_Mundial']",NOK - looped at /wiki/Teatro_europeo_en_la_Segunda_Guerra_Mundial (link idx: 2; last idx: 3)
/wiki/Molovata,15,"['https://es.wikipedia.org/wiki/Molovata', 'https://es.wikipedia.org/wiki/Moldavia', 'https://es.wikipedia.org/wiki/Europa_Oriental', 'https://es.wikipedia.org/wiki/Europa']",OK - short path at /wiki/Europa (last idx: 3).
/wiki/Ichneumon_pygolissus,8,"['https://es.wikipedia.org/wiki/Ichneumon_pygolissus', 'https://es.wikipedia.org/wiki/Especie']",OK - short path at /wiki/Especie (last idx: 1).
/wiki/Juan_Medina_(compositor),-1,"['https://es.wikipedia.org/wiki/Juan_Medina_(compositor)', 'https://es.wikipedia.org/wiki/Compositor', 'https://es.wikipedia.org/wiki/Composici%C3%B3n_musical', 'https://es.wikipedia.org/wiki/M%C3%BAsica', 'https://es.wikipedia.org/wiki/Arte']",NOK - short path at /wiki/Arte (last idx: 4).
/wiki/Anexo:Campeonatos_de_selecciones_juveniles_de_OFI,11,"['https://es.wikipedia.org/wiki/Anexo:Campeonatos_de_selecciones_juveniles_de_OFI', 'https://es.wikipedia.org/wiki/Organizaci%C3%B3n_del_F%C3%BAtbol_del_Interior', 'https://es.wikipedia.org/wiki/Sociedad_civil', 'https://es.wikipedia.org/wiki/Ciencias_sociales']",OK - short path at /wiki/Ciencias_sociales (last idx: 3).
/wiki/L%C3%ADnea_4_(Puerto_Madryn),16,"['https://es.wikipedia.org/wiki/L%C3%ADnea_4_(Puerto_Madryn)', 'https://es.wikipedia.org/wiki/Puerto_Madryn', 'https://es.wikipedia.org/wiki/Provincia_del_Chubut', 'https://es.wikipedia.org/wiki/Provincias_de_Argentina', 'https://es.wikipedia.org/wiki/Argentina', 'https://es.wikipedia.org/wiki/Estado_naci%C3%B3n', 'https://es.wikipedia.org/wiki/Territorio']",OK - short path at /wiki/Territorio (last idx: 6).
/wiki/Duntroonornis_parvus,8,"['https://es.wikipedia.org/wiki/Duntroonornis_parvus', 'https://es.wikipedia.org/wiki/Especie']",OK - short path at /wiki/Especie (last idx: 1).
/wiki/Bellavista_(M%C3%A1laga),19,"['https://es.wikipedia.org/wiki/Bellavista_(M%C3%A1laga)', 'https://es.wikipedia.org/wiki/Distrito_Este_(M%C3%A1laga)', 'https://es.wikipedia.org/wiki/M%C3%A1laga', 'https://es.wikipedia.org/wiki/Ciudad', 'https://es.wikipedia.org/wiki/Pueblo_(poblaci%C3%B3n_rural)']",OK - short path at /wiki/Pueblo_(poblaci%C3%B3n_rural) (last idx: 4).
/wiki/Couvrot,20,"['https://es.wikipedia.org/wiki/Couvrot', 'https://es.wikipedia.org/wiki/Comuna_francesa']",OK - short path at /wiki/Comuna_francesa (last idx: 1).
/wiki/Br%C3%B8ndby_IF_(femenino),-1,"['https://es.wikipedia.org/wiki/Br%C3%B8ndby_IF_(femenino)', 'https://es.wikipedia.org/wiki/F%C3%BAtbol_femenino', 'https://es.wikipedia.org/wiki/F%C3%BAtbol']",NOK - short path at /wiki/F%C3%BAtbol (last idx: 2).
/wiki/IOK-1,9,"['https://es.wikipedia.org/wiki/IOK-1', 'https://es.wikipedia.org/wiki/Galaxia', 'https://es.wikipedia.org/wiki/Estrella', 'https://es.wikipedia.org/wiki/Objeto_astron%C3%B3mico', 'https://es.wikipedia.org/wiki/Ciencia']",OK - short path at /wiki/Ciencia (last idx: 4).
/wiki/Myrta_Dubost,9,"['https://es.wikipedia.org/wiki/Myrta_Dubost', 'https://es.wikipedia.org/wiki/Pol%C3%ADtico']",OK - short path at /wiki/Pol%C3%ADtico (last idx: 1).
/wiki/Ext_JS,8,"['https://es.wikipedia.org/wiki/Ext_JS', 'https://es.wikipedia.org/wiki/Biblioteca_(programaci%C3%B3n)', 'https://es.wikipedia.org/wiki/Inform%C3%A1tica']",OK - short path at /wiki/Inform%C3%A1tica (last idx: 2).
/wiki/Lithodes_santolla,-1,"['https://es.wikipedia.org/wiki/Lithodes_santolla', 'https://es.wikipedia.org/wiki/Crust%C3%A1ceo', 'https://es.wikipedia.org/wiki/Filo', 'https://es.wikipedia.org/wiki/Categor%C3%ADa', 'https://es.wikipedia.org/wiki/Lenguaje_coloquial', 'https://es.wikipedia.org/wiki/Lengua_natural', 'https://es.wikipedia.org/wiki/Variedad_ling%C3%BC%C3%ADstica']",NOK - looped at /wiki/Lengua_natural (link idx: 5; last idx: 6)
/wiki/S%C3%B8ren_W%C3%A6renskjold,16,"['https://es.wikipedia.org/wiki/S%C3%B8ren_W%C3%A6renskjold', 'https://es.wikipedia.org/wiki/Noruega', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 2).
/wiki/Konami_ZR-107,16,"['https://es.wikipedia.org/wiki/Konami_ZR-107', 'https://es.wikipedia.org/wiki/Placa_de_arcade', 'https://es.wikipedia.org/wiki/Circuitos_impresos', 'https://es.wikipedia.org/wiki/Electr%C3%B3nica', 'https://es.wikipedia.org/wiki/F%C3%ADsica_aplicada', 'https://es.wikipedia.org/wiki/Tecnolog%C3%ADas', 'https://es.wikipedia.org/wiki/T%C3%A9cnica', 'https://es.wikipedia.org/wiki/Primates', 'https://es.wikipedia.org/wiki/Orden_(biolog%C3%ADa)', 'https://es.wikipedia.org/wiki/Biolog%C3%ADa']",OK - short path at /wiki/Biolog%C3%ADa (last idx: 9).
/wiki/Robert_Liebig,18,"['https://es.wikipedia.org/wiki/Robert_Liebig', 'https://es.wikipedia.org/wiki/Alemania', 'https://es.wikipedia.org/wiki/Estado_soberano']",OK - short path at /wiki/Estado_soberano (last idx: 2).
/wiki/Jos%C3%A9_Ufarte,16,"['https://es.wikipedia.org/wiki/Jos%C3%A9_Ufarte', 'https://es.wikipedia.org/wiki/Espa%C3%B1a', 'https://es.wikipedia.org/wiki/Estado']",OK - short path at /wiki/Estado (last idx: 2).
/wiki/Batalla_de_Dorilea_(1147),12,"['https://es.wikipedia.org/wiki/Batalla_de_Dorilea_(1147)', 'https://es.wikipedia.org/wiki/Cruzados', 'https://es.wikipedia.org/wiki/Cristianismo']",OK - short path at /wiki/Cristianismo (last idx: 2).
/wiki/Aysel_G%C3%BCrel,-1,"['https://es.wikipedia.org/wiki/Aysel_G%C3%BCrel', 'https://es.wikipedia.org/wiki/Escritora', 'https://es.wikipedia.org/wiki/Novela', 'https://es.wikipedia.org/wiki/Obra_literaria', 'https://es.wikipedia.org/wiki/Arte']",NOK - short path at /wiki/Arte (last idx: 4).
